번호,지역,기관명,지구
694,대덕,주식회사 티알,1지구
695,대덕,주식회사 파워링크,1지구
696,대덕,주식회사 파티클라,1지구
697,대덕,주식회사 펀아트,1지구
698,대덕,주식회사 푸르네존,1지구
699,대덕,주식회사 플랫폼앤,1지구
700,대덕,주식회사 피디젠,1지구
701,대덕,주식회사 피코팩,1지구
702,대덕,주식회사 하이드로엑스팬드,1지구
703,대덕,주식회사 하이퍼스페이스,1지구
704,대덕,주식회사 한국엔지니어링웍스,1지구
705,대덕,주식회사 한스파마,1지구
706,대덕,주식회사 한컴어썸텍,1지구
707,대덕,주식회사 허브티,1지구
708,대덕,주식회사 헬스리안,1지구
709,대덕,주식회사 휴룩스,1지구
710,대덕,주식회사노후,1지구
711,대덕,주식회사데브스택,1지구
712,대덕,주식회사디앤티,1지구
713,대덕,주식회사마그네타,1지구
714,대덕,주식회사부품디비,1지구
715,대덕,주식회사아벤티,1지구
716,대덕,주식회사와이파워원,1지구
717,대덕,주식회사워터트리네즈,1지구
718,대덕,주식회사파이솔루션테크놀로지,1지구
719,대덕,주식회사폴리솔루션테크,1지구
720,대덕,주식회사프로티나,1지구
721,대덕,죽동태양광발전소,1지구
722,대덕,중소기업진흥공단 ,1지구
723,대덕,중소기업진흥공단대전충남지역본부 ,1지구
724,대덕,중원HR컨설팅 주식회사,1지구
725,대덕,지앤엘(주),1지구
726,대덕,지앨에스 주식회사,1지구
727,대덕,지에스칼텍스주식회사,1지구
728,대덕,지엔소프트(주),1지구
729,대덕,지엠씨(ZMC),1지구
730,대덕,지오바이오텍(주),1지구
731,대덕,지최일만,1지구
732,대덕,지펙엔지니어링(주),1지구
733,대덕,창신정보통신(주),1지구
734,대덕,창업진흥원,1지구
735,대덕,카이스트아이피(주),1지구
736,대덕,캐비트론(주),1지구
737,대덕,케이비와이퍼시스템(주),1지구
738,대덕,케이앱바이오,1지구
739,대덕,케이원트러스트,1지구
740,대덕,케이지씨예본,1지구
741,대덕,코닉오토메이션(주),1지구
742,대덕,코스모스랩,1지구
743,대덕,콕스랩 기술연구소,1지구
744,대덕,콜마비앤에이치(주),1지구
745,대덕,클라이메이트주식회사,1지구
746,대덕,탑스커뮤니케이션주식회사,1지구
747,대덕,테크팜,1지구
748,대덕,토지주택연구원,1지구
749,대덕,토털솔루션,1지구
750,대덕,티아이지코리아(주),1지구
751,대덕,파낙스시스템주식회사,1지구
752,대덕,파동에너지극한제어연구단,1지구
753,대덕,파란시큐어,1지구
754,대덕,팜커넥트(주),1지구
755,대덕,팬옵틱스,1지구
756,대덕,페인트팜(주),1지구
757,대덕,폴리미래주식회사대덕연구소,1지구
758,대덕,푸투라소프트,1지구
759,대덕,퓨리센스 주식회사,1지구
760,대덕,퓨어만(주),1지구
761,대덕,플랜제이,1지구
762,대덕,피코파운드리,1지구
763,대덕,피티피,1지구
764,대덕,하나솔루션 ,1지구
765,대덕,하이테콤시스템(주),1지구
766,대덕,한국과학기술원,1지구
767,대덕,한국과학기술정보연구원,1지구
768,대덕,한국과학재단,1지구
769,대덕,한국광학기계(주),1지구
770,대덕,한국기초과학지원연구원,1지구
771,대덕,한국넥슬렌 유한회사,1지구
772,대덕,한국바스프,1지구
773,대덕,한국방사성폐기물관리공단,1지구
774,대덕,한국방사성폐기물학회,1지구
775,대덕,한국산업안전보건공단 산업안전보건연구원,1지구
776,대덕,한국생명공학연구원,1지구
777,대덕,한국서부발전,1지구
778,대덕,한국센서연구소 주식회사,1지구
779,대덕,한국수력원자력(주),1지구
780,대덕,한국수자원공사,1지구
781,대덕,한국에너지기술연구원,1지구
782,대덕,한국에너지솔루션주식회사,1지구
783,대덕,한국연구재단,1지구
784,대덕,한국원자력안전기술원,1지구
785,대덕,한국원자력연구원,1지구
786,대덕,한국원자력통제기술원,1지구
787,대덕,"한국전력공사(전력연구원, 설비진단처)",1지구
788,대덕,한국전력공사전력연구원,1지구
789,대덕,한국전자통신연구원,1지구
790,대덕,한국조폐공사 기술연구원,1지구
791,대덕,"한국조폐공사(본사, 기술연구원)",1지구
792,대덕,한국타이어(주)중앙연구소,1지구
793,대덕,한국타이어앤테크놀러지,1지구
794,대덕,한국표준과학연구원,1지구
795,대덕,한국한의학연구원,1지구
796,대덕,한국항공우주연구원,1지구
797,대덕,한국화학연구원,1지구
798,대덕,한남대학교 ,1지구
799,대덕,한남바이오(주),1지구
800,대덕,한선에스티 주식회사,1지구
801,대덕,한스산업(주),1지구
802,대덕,한스텍주식회사,1지구
803,대덕,한양이엔지(주),1지구
804,대덕,한일시멘트(주),1지구
805,대덕,한전KDN,1지구
806,대덕,한전원자력연료(주),1지구
807,대덕,한화솔루션(주)중앙연구소,1지구
808,대덕,한화에어로스페이스(주),1지구
809,대덕,한화인텔리전스 주식회사,1지구
810,대덕,한화첨단소재(주),1지구
811,대덕,한화컴파운드(주),1지구
812,대덕,한화하이테크,1지구
813,대덕,핵융합연구센터,1지구
814,대덕,화학물질안전원,1지구
815,대덕,환경과에너지,1지구
816,대덕,환경플라즈마(주),1지구
817,대덕,(사)대한산업안전협회 대전지회,2지구
818,대덕,(사)이노폴리스벤처협회,2지구
819,대덕,(유)호정솔루션,2지구
820,대덕,(재)대전지역산업진흥원,2지구
821,대덕,(재)장애인기업종합지원센터,2지구
822,대덕,(재)중앙문화유산연구원,2지구
823,대덕,(주) 나노텍,2지구
824,대덕,(주) 디앤텍,2지구
825,대덕,(주) 리얼타임테크,2지구
826,대덕,(주) 바이크로닉스,2지구
827,대덕,(주) 삼동 기술연구소,2지구
828,대덕,(주) 씨더스,2지구
829,대덕,(주) 아이앤테크,2지구
830,대덕,(주) 에이투젠,2지구
831,대덕,(주) 피플칼라,2지구
832,대덕,(주)O&M KOREA,2지구
833,대덕,(주)PL,2지구
834,대덕,(주)SAP분석평가연구소,2지구
835,대덕,(주)가스로드,2지구
836,대덕,(주)가인정보기술,2지구
837,대덕,(주)강동테크,2지구
838,대덕,(주)게스,2지구
839,대덕,(주)골프존,2지구
840,대덕,(주)골프존네트웍스,2지구
841,대덕,(주)관평기술,2지구
842,대덕,(주)광진정밀,2지구
843,대덕,(주)구버넷,2지구
844,대덕,(주)그린솔,2지구
845,대덕,(주)그린아그로,2지구
846,대덕,(주)그린칠러,2지구
847,대덕,(주)그린퓨어,2지구
848,대덕,(주)글라렉스,2지구
849,대덕,(주)글로벌시스템스,2지구
850,대덕,(주)글로보테크,2지구
851,대덕,(주)글루진테라퓨틱스,2지구
852,대덕,(주)금강이티에프,2지구
853,대덕,(주)금빛기술,2지구
854,대덕,(주)금오강재,2지구
855,대덕,(주)금호엔티시,2지구
856,대덕,(주)까뮤,2지구
857,대덕,(주)나노뉴텍,2지구
858,대덕,(주)나노시스,2지구
859,대덕,(주)나노신소재,2지구
860,대덕,(주)나노신소재,2지구
861,대덕,(주)나노종합연구소,2지구
862,대덕,(주)나노헬릭스,2지구
863,대덕,(주)나우소프트,2지구
864,대덕,(주)남정디앤피,2지구
865,대덕,(주)네스랩,2지구
866,대덕,(주)네스앤텍,2지구
867,대덕,(주)네스트,2지구
868,대덕,(주)네오세라,2지구
869,대덕,(주)네오텍소프트,2지구
870,대덕,(주)네오팜,2지구
871,대덕,(주)네오플러스,2지구
872,대덕,(주)네추럴에프앤피,2지구
873,대덕,(주)넥센서,2지구
874,대덕,(주)넥스웨이브,2지구
875,대덕,(주)넥스컴글로벌,2지구
876,대덕,(주)넥스트론,2지구
877,대덕,(주)넥스트필름,2지구
878,대덕,(주)노다지에너텍,2지구
879,대덕,(주)노바락토,2지구
880,대덕,(주)누리종합기술단,2지구
881,대덕,(주)누리텍,2지구
882,대덕,(주)뉴로마인,2지구
883,대덕,(주)뉴씨텍,2지구
884,대덕,(주)뉴웰,2지구
885,대덕,(주)뉴웰솔루션,2지구
886,대덕,(주)뉴테스,2지구
887,대덕,(주)님버스,2지구
888,대덕,(주)다룡네트웍스,2지구
889,대덕,(주)다린,2지구
890,대덕,(주)다성하이테크,2지구
891,대덕,(주)다올,2지구
892,대덕,(주)다인인더스,2지구
893,대덕,(주)다인테크,2지구
894,대덕,(주)단단,2지구
895,대덕,(주)단단광학,2지구
896,대덕,(주)달스코리아,2지구
897,대덕,(주)대경이앤씨,2지구
898,대덕,(주)대곤코퍼레이션,2지구
899,대덕,(주)대농시스템,2지구
900,대덕,(주)대덕기술,2지구
901,대덕,(주)대덕넷,2지구
902,대덕,(주)대덕랩코,2지구
903,대덕,(주)대덕아이엠티,2지구
904,대덕,(주)대덕하이테크,2지구
905,대덕,(주)대용이엔지,2지구
906,대덕,(주)대원테크,2지구
907,대덕,(주)대청엔지니어링,2지구
908,대덕,(주)더나인칼라,2지구
909,대덕,(주)더마이스터,2지구
910,대덕,(주)더수,2지구
911,대덕,(주)더엘케이,2지구
912,대덕,(주)더오션,2지구
913,대덕,(주)더카본스튜디오,2지구
914,대덕,(주)더한기술,2지구
915,대덕,(주)덕산테코피아,2지구
916,대덕,(주)덕인,2지구
917,대덕,(주)덴하우스,2지구
918,대덕,(주)동남,2지구
919,대덕,(주)동양테크,2지구
920,대덕,(주)동우텍,2지구
921,대덕,(주)동우환경기술연구원,2지구
922,대덕,(주)두루트로닉스,2지구
923,대덕,(주)두시텍,2지구
924,대덕,(주)두타기술,2지구
925,대덕,(주)듀오픽스레이,2지구
926,대덕,(주)듀코,2지구
927,대덕,(주)드라이텍,2지구
928,대덕,(주)드론테크,2지구
929,대덕,(주)드림시큐리티,2지구
930,대덕,(주)드림시큐리티대전공장,2지구
931,대덕,(주)드림티엔에스,2지구
932,대덕,(주)디넥스,2지구
933,대덕,(주)디버프리,2지구
934,대덕,(주)디비넥스트,2지구
935,대덕,(주)디씨아이,2지구
936,대덕,(주)디씨에스텍,2지구
937,대덕,(주)디아메스코,2지구
938,대덕,(주)디앤디테크,2지구
939,대덕,(주)디에스아이,2지구
940,대덕,(주)디엠에스 테크,2지구
941,대덕,(주)디엠엑스,2지구
942,대덕,(주)디엠티,2지구
943,대덕,(주)디오페인트,2지구
944,대덕,(주)라드피온,2지구
945,대덕,(주)라스테크,2지구
946,대덕,(주)라이스비젼,2지구
947,대덕,(주)라이즈글로벌,2지구
948,대덕,(주)라인월드,2지구
949,대덕,(주)락싸,2지구
950,대덕,(주)레드아이골프,2지구
951,대덕,(주)레이다앤스페이스,2지구
952,대덕,(주)렉스테크놀러지,2지구
953,대덕,(주)로임시스템,2지구
954,대덕,(주)로컬애드시스,2지구
955,대덕,(주)로타렉스루스테크,2지구
956,대덕,(주)로하스테크,2지구
957,대덕,(주)루맥스에어로스페이스,2지구
958,대덕,(주)리 모빌리티,2지구
959,대덕,(주)리소텍,2지구
960,대덕,(주)리얼텍,2지구
961,대덕,(주)리즈바이오텍,2지구
962,대덕,(주)리피스,2지구
963,대덕,(주)링스컴퓨팅시스템즈,2지구
964,대덕,(주)링크소프트,2지구
965,대덕,(주)마린이노텍,2지구
966,대덕,(주)마이크로인피니티,2지구
967,대덕,(주)마케팅플랫폼연구소,2지구
968,대덕,(주)매그플러스,2지구
969,대덕,(주)맥컨,2지구
970,대덕,(주)멀틱스,2지구
971,대덕,(주)메그노시스,2지구
972,대덕,(주)메드온,2지구
973,대덕,(주)메디스,2지구
974,대덕,(주)메디오스,2지구
975,대덕,(주)메리트,2지구
976,대덕,(주)메타3,2지구
977,대덕,(주)메탈랩,2지구
978,대덕,(주)멤스룩스,2지구
979,대덕,(주)멥스,2지구
980,대덕,(주)명진,2지구
981,대덕,(주)명진뉴텍,2지구
982,대덕,(주)모듈싸이,2지구
983,대덕,(주)모바일로우,2지구
984,대덕,(주)모션텍,2지구
985,대덕,(주)모쓰,2지구
986,대덕,(주)미건의료기,2지구
987,대덕,(주)미건의료기,2지구
988,대덕,(주)미들테크,2지구
989,대덕,(주)미디온,2지구
990,대덕,(주)미래시스템,2지구
991,대덕,(주)미래엔,2지구
992,대덕,(주)미래엔지니어링,2지구
993,대덕,(주)미래텍,2지구
994,대덕,(주)미성과학기기,2지구
995,대덕,(주)미소진,2지구
996,대덕,(주)바론,2지구
997,대덕,(주)바이엠텍,2지구
998,대덕,(주)바이오니아,2지구
999,대덕,(주)바이오쏠라스톤,2지구
1000,대덕,(주)바이오알앤즈,2지구
1001,대덕,(주)바이오제닉스,2지구
1002,대덕,(주)바이오큐어팜,2지구
1003,대덕,(주)바이오팩트,2지구
1004,대덕,(주)바이오프랜즈,2지구
1005,대덕,(주)바이오프로젠,2지구
1006,대덕,(주)바이오프로텍,2지구
1007,대덕,(주)바이오피에스,2지구
1008,대덕,(주)바인딩,2지구
1009,대덕,(주)방산테크,2지구
1010,대덕,(주)배이스닷컴,2지구
1011,대덕,(주)백상엔지니어링,2지구
1012,대덕,(주)베델바이오테크,2지구
1013,대덕,(주)베텍,2지구
1014,대덕,(주)벤텍,2지구
1015,대덕,(주)볼텍스인터내셔널,2지구
1016,대덕,(주)볼트닉스,2지구
1017,대덕,(주)부강테크,2지구
1018,대덕,(주)분자와물질,2지구
1019,대덕,(주)브레인기어,2지구
1020,대덕,(주)브이티에스,2지구
1021,대덕,(주)블루마운트코리아,2지구
1022,대덕,(주)블루마운트테크놀러지,2지구
1023,대덕,(주)블루스퀘어,2지구
1024,대덕,(주)블루시스,2지구
1025,대덕,(주)블루앤,2지구
1026,대덕,(주)비아이지,2지구
1027,대덕,(주)비앤비컴퍼니,2지구
1028,대덕,(주)비에스알코리아,2지구
1029,대덕,(주)비엠시스,2지구
1030,대덕,(주)비엠시스,2지구
1031,대덕,(주)비엠웍스,2지구
1032,대덕,(주)비전과학,2지구
1033,대덕,(주)비즈웨이,2지구
1034,대덕,(주)비즈인바이오,2지구
1035,대덕,(주)비즈크리에이터,2지구
1036,대덕,(주)비지텍,2지구
1037,대덕,(주)비커널,2지구
1038,대덕,(주)비트버스,2지구
1039,대덕,(주)비티진,2지구
1040,대덕,(주)비티하이드로,2지구
1041,대덕,(주)사라,2지구
1042,대덕,(주)살림원,2지구
1043,대덕,(주)삼영,2지구
1044,대덕,(주)삼우테크,2지구
1045,대덕,(주)삼인에이치엔티,2지구
1046,대덕,(주)삼한,2지구
1047,대덕,(주)상상이룸,2지구
1048,대덕,(주)새온,2지구
1049,대덕,(주)샤인,2지구
1050,대덕,(주)서강통신,2지구
1051,대덕,(주)서광시스템,2지구
1052,대덕,(주)서당아,2지구
1053,대덕,(주)서우일렉트론,2지구
1054,대덕,(주)서진정보기술,2지구
1055,대덕,(주)선영시스텍,2지구
1056,대덕,(주)설텍,2지구
1057,대덕,(주)성광이엔에프,2지구
1058,대덕,(주)성신엔스텍,2지구
1059,대덕,(주)성운이엔지,2지구
1060,대덕,(주)성진에스이,2지구
1061,대덕,(주)성창하이텍,2지구
1062,대덕,(주)세계에스엠티,2지구
1063,대덕,(주)세기에어시스템,2지구
